Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Environment 1,Environment 2
077ccf522e29444fae11ce463a6e985c,298.15,101.0,2,CCCCOC(C)=O,0.5412,O=C1CCCCC1,0.4588,0.9037000000000004,0.0,0.8902367731971144,0.0002060406675724247,ester,ketone
183e43f4136a44faa36a58f5e622b7a3,298.15,101.0,2,CCCCOC(C)=O,0.7589,O=C1CCCCC1,0.2411,0.8900000000000002,0.0,0.883572003446551,0.00022247071624676798,ester,ketone
661fd1b0e0544823af50954019f53c17,298.15,101.0,2,CCCCOC(C)=O,0.2509,O=C1CCCCC1,0.7491,0.9236000000000002,0.0,0.901874578070204,0.00021384491223484822,ester,ketone
deffa8a49996418585400923b698b20c,298.15,101.0,2,O=C1CCCCC1,0.8,C=C(C)C(=O)O,0.2,0.9554000000000002,0.0,0.9291557012397397,0.00020416288185175002,ketone,ester
7877b3aaf4f849f5b23919e583cbdd45,298.15,101.0,2,O=C1CCCCC1,0.2,C=C(C)C(=O)O,0.8,0.9949000000000002,0.0,0.9866741932291968,0.0002723633703566853,ketone,ester
776d891e73c6419f94d071cdafe5ee28,298.15,101.0,2,O=C1CCCCC1,0.5,C=C(C)C(=O)O,0.5,0.9750000000000002,0.0,0.9553841077536676,0.00024093559832303831,ketone,ester
afa25827ef0d441f875ef913d96fa7d3,298.15,101.0,2,CCCCOC(C)=O,0.2264,O=C1CCCC1,0.7736,0.9231000000000004,0.0,0.8985835541410185,0.00022435101114418314,ester,ketone
dd082e49e6c94f97b392f486ac54d5af,298.15,101.0,2,CCCCOC(C)=O,0.4995,O=C1CCCC1,0.5005,0.9029,0.0,0.8894092851030921,0.00020270325946432864,ester,ketone
751c7c97b7e14332a255b2812faf6648,298.15,101.0,2,CCCCOC(C)=O,0.7264,O=C1CCCC1,0.2736,0.8889000000000001,0.0,0.8833603294206867,0.0002671926270625048,ester,ketone
8e8ec70c2f7a4171be9dbb8dc924e641,298.14,101.3,2,CCC(=O)O,0.8009,CC(C)=O,0.1991,0.9543440000000004,0.0,0.964239522743901,0.00024986031229202034,ester,ketone
48be775048394fbe96465feaf6f52ed8,298.14,101.3,2,CCC(=O)O,0.4999,CC(C)=O,0.5001,0.8977050000000003,0.0,0.8864596853603477,0.00027197338841234694,ester,ketone
400b5852ccbc400ba6321d0282456440,298.14,101.3,2,CCC(=O)O,0.2297,CC(C)=O,0.7703,0.8404150000000001,0.0,0.8139814617215981,0.00025755463824779864,ester,ketone
b2761483be724c498f6655955e8fe3a9,298.15,101.0,2,O=C1CCCCC1,0.2778,CCOC(C)=O,0.7222,0.9073000000000002,0.0,0.9022174945214375,0.0002297131352338878,ketone,ester
be4fe0deb208462b9efce24ffd227bf6,298.15,101.0,2,O=C1CCCCC1,0.473,CCOC(C)=O,0.527,0.9175000000000002,0.0,0.9042479436921159,0.0002001911829018252,ketone,ester
9c0517d524e94f55a220f32c1dfd7c92,298.15,101.0,2,O=C1CCCCC1,0.7822,CCOC(C)=O,0.2178,0.9326000000000002,0.0,0.9101833405604904,0.00025415897021326887,ketone,ester
d87f6fa90b894eb8be0b031dcc4d667a,298.15,101.0,2,O=C1CCCCC1,0.8,C=C(C)C(=O)OCCO,0.2,0.9723000000000002,0.0,0.9457666668912504,0.00025561921693798413,ketone,ester
62354bf429cb47958a5f84d551b397b1,298.15,101.0,2,O=C1CCCCC1,0.8,C=C(C)C(=O)OCCO,0.2,0.9723000000000002,0.0,0.9457666668912504,0.00025561921693798413,ketone,ester
f15f032cee6b469ca4adcda7ea6200aa,298.15,101.0,2,O=C1CCCCC1,0.5,C=C(C)C(=O)OCCO,0.5,1.0124000000000002,0.0,0.9923921058660939,0.00023928339564268815,ketone,ester
0f647da46e0e469ebe87394d92529005,298.15,101.0,2,O=C1CCCCC1,0.5,C=C(C)C(=O)OCCO,0.5,1.0124000000000002,0.0,0.9923921058660939,0.00023928339564268815,ketone,ester
a3f177a4ea074fc7a4cbc87a79bb751f,298.15,101.0,2,O=C1CCCCC1,0.2,C=C(C)C(=O)OCCO,0.8,1.0478000000000005,0.0,1.0354561227170038,0.0003147669054123953,ketone,ester
18ac7b7d36d6473a85004015ed0fb065,298.15,101.0,2,O=C1CCCCC1,0.2,C=C(C)C(=O)OCCO,0.8,1.0478000000000005,0.0,1.0354561227170038,0.0003147669054123953,ketone,ester
35cda139c4134aba9200c1dece3ad6ed,298.15,101.0,2,O=C1CCCCC1,0.2444,COC(C)=O,0.7556,0.9299000000000002,0.0,0.9209402539455548,0.00024724848185478853,ketone,ester
2be84ae6a06649658b98b5ffa2612b85,298.15,101.0,2,O=C1CCCCC1,0.7512,COC(C)=O,0.2488,0.9382000000000004,0.0,0.9152761933691917,0.0002109000969854243,ketone,ester
b6128baab70a4ffc83bf9a8bf944196d,298.15,101.0,2,O=C1CCCCC1,0.531,COC(C)=O,0.469,0.9346000000000002,0.0,0.9173783459187665,0.00023816664120608912,ketone,ester
28c26129a562402b8e8af4e927601358,298.15,101.0,2,O=C1CCCCC1,0.2064,CCCOC(C)=O,0.7936,0.8942000000000002,0.0,0.889260123981639,0.00022128257430862767,ketone,ester
867dd5b8466c43b1967f147b42bb5748,298.15,101.0,2,O=C1CCCCC1,0.7083,CCCOC(C)=O,0.2917,0.9243,0.0,0.9033567229792476,0.0002439957050586808,ketone,ester
ea7d398584244a6dbdb2e0e4c660097f,298.15,101.0,2,O=C1CCCCC1,0.5099,CCCOC(C)=O,0.4901,0.9124000000000002,0.0,0.897656190827492,0.00021105585989372407,ketone,ester
e9f0a425956f431593f397aed80a0238,298.15,101.0,2,CCCCOC(C)=O,0.5459,CCC(=O)CC,0.4541,0.8495000000000003,0.0,0.8325300400905978,0.0002244785839603739,ester,ketone
aeba0279ffd940189db64c6e4c9699ee,298.15,101.0,2,CCCCOC(C)=O,0.7613,CCC(=O)CC,0.2387,0.8622000000000003,0.0,0.8540334069461519,0.0002391420775524824,ester,ketone
629a5f6901c44bfa9db1a1d1ca59c11a,298.15,101.0,2,CCCCOC(C)=O,0.2542,CCC(=O)CC,0.7458,0.8296000000000002,0.0,0.799526907039511,0.00021516488996390002,ester,ketone
