Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Environment 1,Environment 2
e3f2a6a1b7b041e6a0ddc1927ae6b893,298.15,101.3,2,CC(=O)CC(C)C,0.8004,CCCO,0.1996,0.9423,0.0,0.42487194325703825,0.04313396185078477,ketone,alcohol
be37c11bc0e64e7da891340b52210ff7,298.15,101.3,2,CC(=O)CC(C)C,0.4948,CCCO,0.5052,1.297,0.0,0.6728016022290433,0.04101131570629287,ketone,alcohol
9336bdf788964712a9043f31ed851dd4,298.15,101.3,2,CC(=O)CC(C)C,0.2384,CCCO,0.7616,0.9203,0.0,0.4515611371478627,0.040357134857217127,ketone,alcohol
750501eece474cbd9313979290a2fd3b,298.15,101.3,2,CC(=O)CC(C)C,0.2495,CO,0.7505,0.5279,0.0,0.11146580973920805,0.030268110264961783,ketone,alcohol
ce0f91ae2cac4c2da979bd68aa8be4b6,298.15,101.3,2,CC(=O)CC(C)C,0.5037,CO,0.4963,0.875,0.0,0.17557288392711712,0.029214349027618457,ketone,alcohol
71a24033885244bc8115bef4a92c61e7,298.15,101.3,2,CC(=O)CC(C)C,0.7070000000000001,CO,0.293,0.8161,0.0,0.23222498926658375,0.0337501919069064,ketone,alcohol
74710940c3014fb5b8e567dc689a2c74,298.15,101.0,2,CC(=O)CC(C)C,0.2017,CCC(C)(C)O,0.7983,0.8181,0.0,0.4498374921633159,0.0741438314228846,ketone,alcohol
37375cae0a194b7884c28cea93997ae0,298.15,101.0,2,CC(=O)CC(C)C,0.7009,CCC(C)(C)O,0.2991,1.2068,0.0,0.6678021880353384,0.045835372345909994,ketone,alcohol
db154d2e45bb48f191a7cfd3c9b0047d,298.15,101.0,2,CC(=O)CC(C)C,0.5008,CCC(C)(C)O,0.4992,1.3674,0.0,0.6808172089242106,0.05019237504853778,ketone,alcohol
a6c240f9ddce40269671405b48f50574,298.15,101.3,2,CC(=O)CC(C)C,0.7086,CCCCCCO,0.2914,1.31,0.0,0.9025241867845608,0.04333788548691787,ketone,alcohol
90d640cd91a447ddbc25201954ace968,298.15,101.3,2,CC(=O)CC(C)C,0.2004,CCCCCCO,0.7996,0.9774,0.0,0.7089172527421255,0.046446355485046456,ketone,alcohol
86d44eeeb7914ab38b5e1ed746e45dca,298.15,101.3,2,CC(=O)CC(C)C,0.5082,CCCCCCO,0.4918,1.5105,0.0,0.9920917370557873,0.04687212101473187,ketone,alcohol
ba26e10fb13c41ce8be97d47cfe16ff4,298.15,101.3,2,CC(=O)CC(C)C,0.5,CCO,0.5,1.1663,0.0,0.5961642069995783,0.030799895286022498,ketone,alcohol
766b87e1f2b54c53856050fdbf1f78bf,298.15,101.3,2,CC(=O)CC(C)C,0.7954,CCO,0.2046,0.9703,0.0,0.3743294148413341,0.04098369557553019,ketone,alcohol
34f0d30e780147fcb37eac4302646dd1,298.15,101.3,2,CC(=O)CC(C)C,0.2369,CCO,0.7631,0.7082,0.0,0.4279053943383593,0.03512070125723185,ketone,alcohol
c0945cfc2fe84a1d85186020d93ed24d,298.15,101.3,2,CC(=O)CC(C)C,0.503,CCCCCO,0.4970000000000001,1.4273,0.0,0.8335411569095399,0.045294830038437504,ketone,alcohol
852cb90232b74a45a62098c82a42e2de,298.15,101.3,2,CC(=O)CC(C)C,0.7007,CCCCCO,0.2993,1.2661,0.0,0.6458917580570613,0.043939169900550204,ketone,alcohol
09cb89b444744b408a868fa1a94375e5,298.15,101.3,2,CC(=O)CC(C)C,0.2043,CCCCCO,0.7957,0.9379,0.0,0.40592108522589143,0.05580799352016543,ketone,alcohol
121c5e11a36a4a978341b8b89a1e00e9,298.15,101.3,2,CC(=O)CC(C)C,0.4967,CCCCO,0.5033,1.3842,0.0,0.7165031990221564,0.04170292734424725,ketone,alcohol
e385bedaf1594d73a261377627c41b3d,298.15,101.3,2,CC(=O)CC(C)C,0.7978,CCCCO,0.2022,0.9958,0.0,0.5484515544043376,0.047665453630541914,ketone,alcohol
c69c25bb234240cda1a5a81bbbc6168b,298.15,101.3,2,CC(=O)CC(C)C,0.2999,CCCCO,0.7001,1.1379,0.0,0.6245369619125896,0.04242536179715954,ketone,alcohol
cccf3a376140499bb889fccde02ac6f9,303.0,101.0,2,CCCCO,0.769,CCC(C)=O,0.231,1.123,0.0,0.6594089714128089,0.04219335999881597,alcohol,ketone
68b627eb1c9c4053beee2b97a597082d,303.0,101.0,2,CCCCO,0.289,CCC(C)=O,0.711,1.177,0.0,0.7842670045203519,0.04079455950012179,alcohol,ketone
f826b5e8f8b641b48c8c8301eba64e00,303.0,101.0,2,CCCCO,0.514,CCC(C)=O,0.486,1.467,0.0,1.069368147578139,0.03663913398546089,alcohol,ketone
