Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Environment 1,Environment 2
077ccf522e29444fae11ce463a6e985c,298.15,101.0,2,CCCCOC(C)=O,0.5412,O=C1CCCCC1,0.4588,0.9037000000000004,0.0,0.910069594183152,0.00022064541683210646,ester,ketone
183e43f4136a44faa36a58f5e622b7a3,298.15,101.0,2,CCCCOC(C)=O,0.7589,O=C1CCCCC1,0.2411,0.8900000000000002,0.0,0.9031962530472024,0.0002583898939856372,ester,ketone
661fd1b0e0544823af50954019f53c17,298.15,101.0,2,CCCCOC(C)=O,0.2509,O=C1CCCCC1,0.7491,0.9236000000000002,0.0,0.920083610939508,0.0002646844404029994,ester,ketone
deffa8a49996418585400923b698b20c,298.15,101.0,2,O=C1CCCCC1,0.8,C=C(C)C(=O)O,0.2,0.9554000000000002,0.0,0.9477565352551433,0.00023771891621348007,ketone,ester
7877b3aaf4f849f5b23919e583cbdd45,298.15,101.0,2,O=C1CCCCC1,0.2,C=C(C)C(=O)O,0.8,0.9949000000000002,0.0,1.0053370022273904,0.0003067496995178647,ketone,ester
776d891e73c6419f94d071cdafe5ee28,298.15,101.0,2,O=C1CCCCC1,0.5,C=C(C)C(=O)O,0.5,0.9750000000000002,0.0,0.9741727315438848,0.0002479781235632588,ketone,ester
afa25827ef0d441f875ef913d96fa7d3,298.15,101.0,2,CCCCOC(C)=O,0.2264,O=C1CCCC1,0.7736,0.9231000000000004,0.0,0.9194882035058346,0.0002633241165110253,ester,ketone
dd082e49e6c94f97b392f486ac54d5af,298.15,101.0,2,CCCCOC(C)=O,0.4995,O=C1CCCC1,0.5005,0.9029,0.0,0.9103945035416995,0.0001935678169949674,ester,ketone
751c7c97b7e14332a255b2812faf6648,298.15,101.0,2,CCCCOC(C)=O,0.7264,O=C1CCCC1,0.2736,0.8889000000000001,0.0,0.9047033721742986,0.00023243435108706722,ester,ketone
8e8ec70c2f7a4171be9dbb8dc924e641,298.14,101.3,2,CCC(=O)O,0.8009,CC(C)=O,0.1991,0.9543440000000004,0.0,0.9829299622347296,0.0003268036635747024,ester,ketone
48be775048394fbe96465feaf6f52ed8,298.14,101.3,2,CCC(=O)O,0.4999,CC(C)=O,0.5001,0.8977050000000003,0.0,0.9086013413916745,0.0002661494296555527,ester,ketone
400b5852ccbc400ba6321d0282456440,298.14,101.3,2,CCC(=O)O,0.2297,CC(C)=O,0.7703,0.8404150000000001,0.0,0.8386353864214612,0.0002585732119279062,ester,ketone
b2761483be724c498f6655955e8fe3a9,298.15,101.0,2,O=C1CCCCC1,0.2778,CCOC(C)=O,0.7222,0.9073000000000002,0.0,0.9271089351441482,0.00023668452018563697,ketone,ester
be4fe0deb208462b9efce24ffd227bf6,298.15,101.0,2,O=C1CCCCC1,0.473,CCOC(C)=O,0.527,0.9175000000000002,0.0,0.9274346317778541,0.00023590109514657858,ketone,ester
9c0517d524e94f55a220f32c1dfd7c92,298.15,101.0,2,O=C1CCCCC1,0.7822,CCOC(C)=O,0.2178,0.9326000000000002,0.0,0.9290961786269356,0.00020126961110973098,ketone,ester
d87f6fa90b894eb8be0b031dcc4d667a,298.15,101.0,2,O=C1CCCCC1,0.8,C=C(C)C(=O)OCCO,0.2,0.9723000000000002,0.0,0.9636607377450594,0.00019910003007073658,ketone,ester
